ID,ISLEAF,ISSHORTTERM,PARENT_ID,CAT1,CAT2,DESCRIPTION
L11501-11520-6,1,0,0,11501,11520,Additional training
L11501-11520-7,1,0,0,11501,11520,Review of key processes
L11501-11520-8,1,0,0,11501,11520,Establishment of process improvement program
L11501-11520-9,1,0,0,11501,11520,Establishment of safety culture program
L11540-11541-1,1,0,0,11540,11541,Decreased interruptions/distractions
L11540-11541-10,1,0,0,11540,11541,Evaluation of workload and staffing levels
L11540-11541-11,1,0,0,11540,11541,Hiring of additional personnel/expertise
L11540-11541-12,1,0,0,11540,11541,New or upgraded software/machine
L11540-11541-13,1,0,0,11540,11541,Improved IT support/networking
L11540-11541-14,1,0,0,11540,11541,Improved vendor support/service
L11540-11541-15,1,0,0,11540,11541,New or improved equipment/instrumentation
L11540-11541-16,1,0,0,11540,11541,Internal/external audits with recommendations
L11540-11541-17,1,0,0,11540,11541,Creation of team to implement action plan
L11540-11541-18,1,0,0,11540,11541,New procedures
L11540-11541-19,1,0,0,11540,11541,Improved procedure
L11540-11541-2,1,0,0,11540,11541,Increased attention to detail
L11540-11541-20,1,0,0,11540,11541,Procedural checklist
L11540-11541-21,1,0,0,11540,11541,Custom Attribute
L11540-11541-3,1,0,0,11540,11541,"Increased oversight, supervision, or leadership"
L11540-11541-4,1,0,0,11540,11541,Improved methods of communication
L11540-11541-5,1,0,0,11540,11541,Improved communication thru team huddles or meetings
L11540-11541-6,1,0,0,11540,11541,Additional training
L11540-11541-7,1,0,0,11540,11541,Review of key processes
L11540-11541-8,1,0,0,11540,11541,Establishment of process improvement program
L11540-11541-9,1,0,0,11540,11541,Establishment of safety culture program
L11540-11550-1,1,0,0,11540,11550,Decreased interruptions/distractions
L11540-11550-10,1,0,0,11540,11550,Evaluation of workload and staffing levels
L11540-11550-11,1,0,0,11540,11550,Hiring of additional personnel/expertise
L11540-11550-12,1,0,0,11540,11550,New or upgraded software/machine
L11540-11550-13,1,0,0,11540,11550,Improved IT support/networking
L11540-11550-14,1,0,0,11540,11550,Improved vendor support/service
L11540-11550-15,1,0,0,11540,11550,New or improved equipment/instrumentation
L11540-11550-16,1,0,0,11540,11550,Internal/external audits with recommendations
L11540-11550-17,1,0,0,11540,11550,Creation of team to implement action plan
L11540-11550-18,1,0,0,11540,11550,New procedures
L11540-11550-19,1,0,0,11540,11550,Improved procedure
L11540-11550-2,1,0,0,11540,11550,Increased attention to detail
L11540-11550-20,1,0,0,11540,11550,Procedural checklist
L11540-11550-21,1,0,0,11540,11550,Custom Attribute
L11540-11550-3,1,0,0,11540,11550,"Increased oversight, supervision, or leadership"
L11540-11550-4,1,0,0,11540,11550,Improved methods of communication
L11540-11550-5,1,0,0,11540,11550,Improved communication thru team huddles or meetings
L11540-11550-6,1,0,0,11540,11550,Additional training
L11540-11550-7,1,0,0,11540,11550,Review of key processes
L11540-11550-8,1,0,0,11540,11550,Establishment of process improvement program
L11540-11550-9,1,0,0,11540,11550,Establishment of safety culture program
L11540-11579-1,1,0,0,11540,11579,Decreased interruptions/distractions
L11540-11579-10,1,0,0,11540,11579,Evaluation of workload and staffing levels
L11540-11579-11,1,0,0,11540,11579,Hiring of additional personnel/expertise
L11540-11579-12,1,0,0,11540,11579,New or upgraded software/machine
L11540-11579-13,1,0,0,11540,11579,Improved IT support/networking
L11540-11579-14,1,0,0,11540,11579,Improved vendor support/service
L11540-11579-15,1,0,0,11540,11579,New or improved equipment/instrumentation
L11540-11579-16,1,0,0,11540,11579,Internal/external audits with recommendations
L11540-11579-17,1,0,0,11540,11579,Creation of team to implement action plan
L11540-11579-18,1,0,0,11540,11579,New procedures
L11540-11579-19,1,0,0,11540,11579,Improved procedure
L11540-11579-2,1,0,0,11540,11579,Increased attention to detail
L11540-11579-20,1,0,0,11540,11579,Procedural checklist
L11540-11579-21,1,0,0,11540,11579,Custom Attribute
L11540-11579-3,1,0,0,11540,11579,"Increased oversight, supervision, or leadership"
L11540-11579-4,1,0,0,11540,11579,Improved methods of communication
L11540-11579-5,1,0,0,11540,11579,Improved communication thru team huddles or meetings
L11540-11579-6,1,0,0,11540,11579,Additional training
L11540-11579-7,1,0,0,11540,11579,Review of key processes
L11540-11579-8,1,0,0,11540,11579,Establishment of process improvement program
L11540-11579-9,1,0,0,11540,11579,Establishment of safety culture program
L11994-11995-1,1,0,0,11994,11995,Internal audits with recommendations
L11994-11995-10,1,0,0,11994,11995,Improved procedure
L11994-11995-11,1,0,0,11994,11995,Procedural checklist
L11994-11995-12,1,0,0,11994,11995,Increased oversight or supervision
L11994-11995-13,1,0,0,11994,11995,Increased attention to detail
L11994-11995-2,1,0,0,11994,11995,Improved communication through periodic meetings
L11994-11995-3,1,0,0,11994,11995,Evaluation of workload and staffing levels
L11994-11995-4,1,0,0,11994,11995,Hiring of additional personnel/expertise
L11994-11995-5,1,0,0,11994,11995,Custom Attribute
L11994-11995-6,1,0,0,11994,11995,External audits with recommendations
L11994-11995-7,1,0,0,11994,11995,Review of key processes
L11994-11995-8,1,0,0,11994,11995,Establishment of continuous improvement program
L11994-11995-9,1,0,0,11994,11995,New procedures
L11994-12027-1,1,0,0,11994,12027,Additional training
L11994-12027-10,1,0,0,11994,12027,New machine/equipment
L11994-12027-11,1,0,0,11994,12027,Internal audits with recommendations
L11994-12027-12,1,0,0,11994,12027,External audits with recommendations
L11994-12027-13,1,0,0,11994,12027,Review of key processes
L11994-12027-14,1,0,0,11994,12027,Establishment of continuous improvement program
L11994-12027-15,1,0,0,11994,12027,New procedures
L11994-12027-16,1,0,0,11994,12027,Improved procedure
L11994-12027-2,1,0,0,11994,12027,Procedural checklist
L11994-12027-3,1,0,0,11994,12027,Increased oversight or supervision
L11994-12027-4,1,0,0,11994,12027,Increased attention to detail
L11994-12027-5,1,0,0,11994,12027,Improved communication through periodic meetings
L11994-12027-6,1,0,0,11994,12027,Evaluation of workload and staffing levels
L11994-12027-7,1,0,0,11994,12027,Hiring of additional personnel/expertise
L11994-12027-8,1,0,0,11994,12027,Custom Attribute
L11994-12027-9,1,0,0,11994,12027,Improved equipment/instrumentation
L11994-12037-1,1,0,0,11994,12037,Additional training
L11994-12037-10,1,0,0,11994,12037,Procedural checklist
L11994-12037-11,1,0,0,11994,12037,Increased oversight or supervision
L11994-12037-12,1,0,0,11994,12037,Increased attention to detail
L11994-12037-13,1,0,0,11994,12037,Improved communication through periodic meetings
L11994-12037-14,1,0,0,11994,12037,Evaluation of workload and staffing levels
L11994-12037-15,1,0,0,11994,12037,Hiring of additional personnel/expertise
L11994-12037-16,1,0,0,11994,12037,Improved equipment/instrumentation
L11994-12037-2,1,0,0,11994,12037,New machine/equipment
L11994-12037-3,1,0,0,11994,12037,Internal audits with recommendations
L11994-12037-4,1,0,0,11994,12037,External audits with recommendations
L11994-12037-5,1,0,0,11994,12037,Review of key processes
L11994-12037-6,1,0,0,11994,12037,Establishment of continuous improvement program
L11994-12037-7,1,0,0,11994,12037,New procedures
L11994-12037-8,1,0,0,11994,12037,Custom Attribute
L11994-12037-9,1,0,0,11994,12037,Improved procedure
L11994-12047-1,1,0,0,11994,12047,Additional training
L11994-12047-10,1,0,0,11994,12047,Procedural checklist
L11994-12047-11,1,0,0,11994,12047,Increased oversight or supervision
L11994-12047-12,1,0,0,11994,12047,Increased attention to detail
L11994-12047-13,1,0,0,11994,12047,Improved communication through periodic meetings
L11994-12047-14,1,0,0,11994,12047,Evaluation of workload and staffing levels
L11994-12047-15,1,0,0,11994,12047,Hiring of additional personnel/expertise
L11994-12047-16,1,0,0,11994,12047,Improved equipment/instrumentation
L11994-12047-2,1,0,0,11994,12047,New machine/equipment
L11994-12047-3,1,0,0,11994,12047,Internal audits with recommendations
L11994-12047-4,1,0,0,11994,12047,External audits with recommendations
L11994-12047-5,1,0,0,11994,12047,Review of key processes
L11994-12047-6,1,0,0,11994,12047,Establishment of continuous improvement program
L11994-12047-7,1,0,0,11994,12047,New procedures
L11994-12047-8,1,0,0,11994,12047,Custom Attribute
L11994-12047-9,1,0,0,11994,12047,Improved procedure
L11994-12058-1,1,0,0,11994,12058,Additional training
L11994-12058-10,1,0,0,11994,12058,Review of key processes
L11994-12058-11,1,0,0,11994,12058,Establishment of continuous improvement program
L11994-12058-12,1,0,0,11994,12058,New procedures
L11994-12058-13,1,0,0,11994,12058,Custom Attribute
L11994-12058-2,1,0,0,11994,12058,Improved procedure
L11994-12058-3,1,0,0,11994,12058,Procedural checklist
L11994-12058-4,1,0,0,11994,12058,Increased oversight or supervision
L11994-12058-5,1,0,0,11994,12058,Increased attention to detail
L11994-12058-6,1,0,0,11994,12058,Improved communication through periodic meetings
L11994-12058-7,1,0,0,11994,12058,Evaluation of workload
L11994-12058-8,1,0,0,11994,12058,Improved equipment/instrumentation
L11994-12058-9,1,0,0,11994,12058,External audits with recommendations
L11994-12075-1,1,0,0,11994,12075,Additional training
L11994-12075-10,1,0,0,11994,12075,New machine/equipment
L11994-12075-11,1,0,0,11994,12075,Internal audits with recommendations
L11994-12075-12,1,0,0,11994,12075,External audits with recommendations
L11994-12075-13,1,0,0,11994,12075,Review of key processes
L11994-12075-14,1,0,0,11994,12075,Establishment of continuous improvement program
L11994-12075-15,1,0,0,11994,12075,New procedures
L11994-12075-16,1,0,0,11994,12075,Custom Attribute
L11994-12075-2,1,0,0,11994,12075,Improved procedure
L11994-12075-3,1,0,0,11994,12075,Procedural checklist
L11994-12075-4,1,0,0,11994,12075,Increased oversight or supervision
L11994-12075-5,1,0,0,11994,12075,Increased attention to detail
L11994-12075-6,1,0,0,11994,12075,Improved communication through periodic meetings
L11994-12075-7,1,0,0,11994,12075,Evaluation of workload and staffing levels
L11994-12075-8,1,0,0,11994,12075,Hiring of additional personnel/expertise
L11994-12075-9,1,0,0,11994,12075,Improved equipment/instrumentation
L11994-12085-1,1,0,0,11994,12085,Additional training
L11994-12085-10,1,0,0,11994,12085,Internal audits with recommendations
L11994-12085-11,1,0,0,11994,12085,External audits with recommendations
L11994-12085-12,1,0,0,11994,12085,Review of key processes
L11994-12085-13,1,0,0,11994,12085,Establishment of continuous improvement program
L11994-12085-14,1,0,0,11994,12085,New procedures
L11994-12085-15,1,0,0,11994,12085,Custom attribute
L11994-12085-2,1,0,0,11994,12085,Improved procedure
L11994-12085-3,1,0,0,11994,12085,Procedural checklist
L11994-12085-4,1,0,0,11994,12085,Procedural patient handout
L11994-12085-5,1,0,0,11994,12085,Increased oversight or supervision
L11994-12085-6,1,0,0,11994,12085,Increased attention to detail
L11994-12085-7,1,0,0,11994,12085,Improved communication with the patient
L11994-12085-8,1,0,0,11994,12085,Evaluation of workload and staffing levels
L11994-12085-9,1,0,0,11994,12085,Hiring of additional personnel/expertise
L12096-12097-1,1,0,0,12096,12097,Internal audits with recommendations
L12096-12097-10,1,0,0,12096,12097,Improved procedure
L12096-12097-11,1,0,0,12096,12097,Procedural checklist
L12096-12097-12,1,0,0,12096,12097,Increased oversight or supervision
L12096-12097-13,1,0,0,12096,12097,Increased attention to detail
L12096-12097-2,1,0,0,12096,12097,Improved communication through periodic meetings
L12096-12097-3,1,0,0,12096,12097,Evaluation of workload and staffing levels
L12096-12097-4,1,0,0,12096,12097,Hiring of additional personnel/expertise
L12096-12097-5,1,0,0,12096,12097,Custom Attribute
L12096-12097-6,1,0,0,12096,12097,External audits with recommendations
L12096-12097-7,1,0,0,12096,12097,Review of key processes
L12096-12097-8,1,0,0,12096,12097,Establishment of continuous improvement program
L12096-12097-9,1,0,0,12096,12097,New procedures
L12096-12098-1,1,0,0,12096,12098,Additional training
L12096-12098-10,1,0,0,12096,12098,New machine/equipment
L12096-12098-11,1,0,0,12096,12098,Internal audits with recommendations
L12096-12098-12,1,0,0,12096,12098,External audits with recommendations
L12096-12098-13,1,0,0,12096,12098,Review of key processes
L12096-12098-14,1,0,0,12096,12098,Establishment of continuous improvement program
L12096-12098-15,1,0,0,12096,12098,New procedures
L12096-12098-16,1,0,0,12096,12098,Improved procedure
L12096-12098-2,1,0,0,12096,12098,Procedural checklist
L12096-12098-3,1,0,0,12096,12098,Increased oversight or supervision
L12096-12098-4,1,0,0,12096,12098,Increased attention to detail
L12096-12098-5,1,0,0,12096,12098,Improved communication through periodic meetings
L12096-12098-6,1,0,0,12096,12098,Evaluation of workload and staffing levels
L12096-12098-7,1,0,0,12096,12098,Hiring of additional personnel/expertise
L12096-12098-8,1,0,0,12096,12098,Custom Attribute
L12096-12098-9,1,0,0,12096,12098,Improved equipment/instrumentation
L12096-12099-1,1,0,0,12096,12099,Additional training
L12096-12099-10,1,0,0,12096,12099,Procedural checklist
L12096-12099-11,1,0,0,12096,12099,Increased oversight or supervision
L12096-12099-12,1,0,0,12096,12099,Increased attention to detail
L12096-12099-13,1,0,0,12096,12099,Improved communication through periodic meetings
L12096-12099-14,1,0,0,12096,12099,Evaluation of workload and staffing levels
L12096-12099-15,1,0,0,12096,12099,Hiring of additional personnel/expertise
L12096-12099-16,1,0,0,12096,12099,Improved equipment/instrumentation
L12096-12099-2,1,0,0,12096,12099,New machine/equipment
L12096-12099-3,1,0,0,12096,12099,Internal audits with recommendations
L12096-12099-4,1,0,0,12096,12099,External audits with recommendations
L12096-12099-5,1,0,0,12096,12099,Review of key processes
L12096-12099-6,1,0,0,12096,12099,Establishment of continuous improvement program
L12096-12099-7,1,0,0,12096,12099,New procedures
L12096-12099-8,1,0,0,12096,12099,Custom Attribute
L12096-12099-9,1,0,0,12096,12099,Improved procedure
L12096-12100-1,1,0,0,12096,12100,Additional training
L12096-12100-10,1,0,0,12096,12100,Procedural checklist
L12096-12100-11,1,0,0,12096,12100,Increased oversight or supervision
L12096-12100-12,1,0,0,12096,12100,Increased attention to detail
L12096-12100-13,1,0,0,12096,12100,Improved communication through periodic meetings
L12096-12100-14,1,0,0,12096,12100,Evaluation of workload and staffing levels
L12096-12100-15,1,0,0,12096,12100,Hiring of additional personnel/expertise
L12096-12100-16,1,0,0,12096,12100,Improved equipment/instrumentation
L12096-12100-2,1,0,0,12096,12100,New machine/equipment
L12096-12100-3,1,0,0,12096,12100,Internal audits with recommendations
L12096-12100-4,1,0,0,12096,12100,External audits with recommendations
